Year,Code_District,Name_Dist,Code_NBHD,Name_NBHD,Censal_Section,Use,Description,Amount
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,Habitatge,Valor_€,103974021.28287199
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,Aparcaments,Valor_€,5369782.88901204
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,Comerç,Valor_€,11494580.245745199
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,Magatzem,Valor_€,2631351.41769514
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,Oficina,Valor_€,13308257.625132598
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,Hotel,Valor_€,17491566.986904
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,Religiós,Valor_€,92351.64
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,Espectacles,Valor_€,345010.702639296
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,Habitatge,Valor_€,104751230.523985
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,Aparcaments,Valor_€,673596.59
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,Comerç,Valor_€,9993331.48192975
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,Magatzem,Valor_€,3370153.33667003
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,Oficina,Valor_€,6013212.73
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,Hotel,Valor_€,7000415.57280632
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,Ensenyament,Valor_€,401460.08
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,Esportiu,Valor_€,513973.134608434
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,Habitatge,Valor_€,90264844.9078142
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,Aparcaments,Valor_€,5935980.77333899
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,Comerç,Valor_€,6674450.06159162
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,Magatzem,Valor_€,5937083.95027277
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,Oficina,Valor_€,6259267.79167183
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,Hotel,Valor_€,17065292.3510418
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,Ensenyament,Valor_€,702052.1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,Espectacles,Valor_€,321720.044268775
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,Habitatge,Valor_€,130390457.213383
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,Aparcaments,Valor_€,2675905.71087261
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,Comerç,Valor_€,22687703.701885898
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,Magatzem,Valor_€,6852457.12977696
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,Oficina,Valor_€,7134037.64
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,Hotel,Valor_€,12635078.2840813
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,Ensenyament,Valor_€,2005993.07
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,Indústria,Valor_€,1410332.0
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,Religiós,Valor_€,3884009.0
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,Habitatge,Valor_€,93615589.86067109
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,Aparcaments,Valor_€,2027406.65244091
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,Comerç,Valor_€,11596809.834740302
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,Magatzem,Valor_€,10894949.706268199
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,Oficina,Valor_€,9018817.69176077
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,Hotel,Valor_€,2512957.3709608996
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,Ensenyament,Valor_€,451005.7
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,Sanitat,Valor_€,18067950.0231579
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,Adm.Pública,Valor_€,2006716.63
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,Habitatge,Valor_€,98106925.4923405
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,Aparcaments,Valor_€,7660949.50355094
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,Comerç,Valor_€,14881180.196353601
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,Magatzem,Valor_€,5270111.44994666
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,Oficina,Valor_€,8292400.66259742
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,Hotel,Valor_€,16092156.848455802
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,Ensenyament,Valor_€,33595175.0960779
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,Indústria,Valor_€,528513.01275
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,Sanitat,Valor_€,141351255.764132
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,Esportiu,Valor_€,219677.59379562
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,Habitatge,Valor_€,80631912.35661191
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,Aparcaments,Valor_€,7412255.59030988
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,Comerç,Valor_€,6334408.0409392
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,Magatzem,Valor_€,5651501.79549335
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,Oficina,Valor_€,5151485.59779632
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,Hotel,Valor_€,11270661.73
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,Ensenyament,Valor_€,941460.21884936
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,Habitatge,Valor_€,136558344.005621
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,Aparcaments,Valor_€,4714993.90949645
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,Comerç,Valor_€,17542900.240684
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,Magatzem,Valor_€,4827742.34192401
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,Oficina,Valor_€,2970221.40828337
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,Hotel,Valor_€,10624921.7983592
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,Indústria,Valor_€,592596.205631537
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,Habitatge,Valor_€,121906506.02088799
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,Aparcaments,Valor_€,2397753.21
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,Comerç,Valor_€,17468751.561842598
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,Magatzem,Valor_€,5711774.31669831
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,Oficina,Valor_€,24238035.7402625
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,Hotel,Valor_€,2420561.76072675
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,Sanitat,Valor_€,180714.88683274
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,Espectacles,Valor_€,290444.112749004
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,Habitatge,Valor_€,147993681.263854
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,Aparcaments,Valor_€,10132324.1115316
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,Comerç,Valor_€,16661964.914787699
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,Magatzem,Valor_€,7105121.09159158
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,Oficina,Valor_€,21045253.616363898
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,Hotel,Valor_€,2387724.02777536
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,Ensenyament,Valor_€,4805289.17359099
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,Religiós,Valor_€,3411556.83870824
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,Espectacles,Valor_€,1084828.4317965
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,Habitatge,Valor_€,127873960.536803
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,Aparcaments,Valor_€,18918411.1881321
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,Comerç,Valor_€,50719603.0199818
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,Magatzem,Valor_€,30992082.3097633
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,Oficina,Valor_€,77118192.2693824
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,Hotel,Valor_€,6252234.53155842
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,Ensenyament,Valor_€,4149468.03
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,Indústria,Valor_€,2601780.0
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,Religiós,Valor_€,694268.97
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,Adm.Pública,Valor_€,3289010.98437887
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,Habitatge,Valor_€,182441514.286996
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,Aparcaments,Valor_€,4548696.77713522
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,Comerç,Valor_€,18535072.4206307
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,Magatzem,Valor_€,8058153.83533272
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,Oficina,Valor_€,22007787.2632094
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,Hotel,Valor_€,4655868.60500383
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,Sanitat,Valor_€,2322665.95169204
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,Espectacles,Valor_€,152899.09
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,Sòl sense edificar,Valor_€,58009.29
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,110,Habitatge,Valor_€,123268236.24350101
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,110,Aparcaments,Valor_€,9081700.85111111
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,110,Comerç,Valor_€,10605862.8431493
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,110,Magatzem,Valor_€,2863165.1669697003
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,110,Oficina,Valor_€,8590861.83485728
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,110,Hotel,Valor_€,14817120.4406221
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,110,Ensenyament,Valor_€,56081775.714410596
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,110,Sanitat,Valor_€,64540213.475378506
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,110,Esportiu,Valor_€,14283551.0
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,110,Religiós,Valor_€,1218717.0
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,110,Adm.Pública,Valor_€,3956021.0
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,110,Espectacles,Valor_€,1389156.57
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,111,Habitatge,Valor_€,107017279.637036
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,111,Aparcaments,Valor_€,4954855.43475346
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,111,Comerç,Valor_€,12960599.948743401
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,111,Magatzem,Valor_€,2043163.55448525
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,111,Oficina,Valor_€,9962087.15327835
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,111,Hotel,Valor_€,3113350.40070911
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,111,Ensenyament,Valor_€,283498.9
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,111,Indústria,Valor_€,20790.7409948542
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,111,Sanitat,Valor_€,993461.5
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,111,Adm.Pública,Valor_€,458234.2
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,111,Espectacles,Valor_€,356262.18
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,112,Habitatge,Valor_€,96867276.08241759
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,112,Aparcaments,Valor_€,9462861.37
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,112,Comerç,Valor_€,6103767.61663731
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,112,Magatzem,Valor_€,1130041.40336269
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,112,Oficina,Valor_€,13315659.8375824
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,112,Hotel,Valor_€,408753.4
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,112,Sanitat,Valor_€,5451254.92
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,113,Habitatge,Valor_€,144135766.877147
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,113,Aparcaments,Valor_€,15983761.04
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,113,Comerç,Valor_€,14510620.2813673
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,113,Magatzem,Valor_€,12905998.891486099
