Year,Trimester,Code_Dist,Name_Dist,Code_NBHD,Name_NBHD,Thousands_Euros,Euros_M2,Type_y
2018,2,9,Sant Andreu,61,la Sagrera,,,New
2018,2,9,Sant Andreu,62,el Congrés i els Indians,,,New
2018,2,9,Sant Andreu,63,Navas,,,New
2018,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,360.0,4048.7,New
2018,2,10,Sant Martí,65,el Clot,500.4,5498.3,New
2018,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,,,New
2018,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,,,New
2018,2,10,Sant Martí,68,el Poblenou,442.8,4855.8,New
2018,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,,,New
2018,2,10,Sant Martí,70,el Besòs i el Maresme,,,New
2018,2,10,Sant Martí,71,Provençals del Poblenou,,,New
2018,2,10,Sant Martí,72,Sant Martí de Provençals,,,New
2018,2,10,Sant Martí,73,la Verneda i la Pau,100.7,2092.5,New
2018,2,1,Ciutat Vella,1,el Raval,253.7,4548.5,Used
2018,2,1,Ciutat Vella,2,el Barri Gòtic,439.1,4389.7,Used
2018,2,1,Ciutat Vella,3,la Barceloneta,220.4,4774.3,Used
2018,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",281.9,4722.0,Used
2018,2,2,Eixample,5,el Fort Pienc,341.4,4185.9,Used
2018,2,2,Eixample,6,la Sagrada Família,180.2,2975.5,Used
2018,2,2,Eixample,7,la Dreta de l'Eixample,518.6,4518.5,Used
2018,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,389.0,4415.7,Used
2018,2,2,Eixample,9,la Nova Esquerra de l'Eixample,275.3,3926.2,Used
2018,2,2,Eixample,10,Sant Antoni,296.5,3690.2,Used
2018,2,3,Sants-Montjuïc,11,el Poble Sec,209.9,3866.7,Used
2018,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,40.5,471.4,Used
2018,2,3,Sants-Montjuïc,13,la Marina de Port,166.1,2514.7,Used
2018,2,3,Sants-Montjuïc,14,la Font de la Guatlla,229.2,3281.8,Used
2018,2,3,Sants-Montjuïc,15,Hostafrancs,186.4,3151.7,Used
2018,2,3,Sants-Montjuïc,16,la Bordeta,211.1,2997.8,Used
2018,2,3,Sants-Montjuïc,17,Sants - Badal,202.5,3476.7,Used
2018,2,3,Sants-Montjuïc,18,Sants,228.9,3310.3,Used
2018,2,4,Les Corts,19,les Corts,398.5,4448.7,Used
2018,2,4,Les Corts,20,la Maternitat i Sant Ramon,373.6,4095.3,Used
2018,2,4,Les Corts,21,Pedralbes,1014.1,6082.3,Used
2018,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",410.6,2893.3,Used
2018,2,5,Sarrià-Sant Gervasi,23,Sarrià,710.5,6310.1,Used
2018,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,1081.9,6381.0,Used
2018,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,637.2,5506.0,Used
2018,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,568.4,4839.4,Used
2018,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,562.8,5562.8,Used
2018,2,6,Gràcia,28,Vallcarca i els Penitents,237.9,3364.2,Used
2018,2,6,Gràcia,29,el Coll,302.0,3939.2,Used
2018,2,6,Gràcia,30,la Salut,356.2,4626.6,Used
2018,2,6,Gràcia,31,la Vila de Gràcia,356.6,4651.5,Used
2018,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,352.4,4325.8,Used
2018,2,7,Horta-Guinardó,33,el Baix Guinardó,297.5,4238.1,Used
2018,2,7,Horta-Guinardó,34,Can Baró,302.3,4011.0,Used
2018,2,7,Horta-Guinardó,35,el Guinardó,186.0,2467.7,Used
2018,2,7,Horta-Guinardó,36,la Font d'en Fargues,237.6,3133.1,Used
2018,2,7,Horta-Guinardó,37,el Carmel,157.2,2321.4,Used
2018,2,7,Horta-Guinardó,38,la Teixonera,164.1,2720.2,Used
2018,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,152.7,2425.4,Used
2018,2,7,Horta-Guinardó,40,Montbau,135.0,2579.9,Used
2018,2,7,Horta-Guinardó,41,la Vall d'Hebron,180.0,3673.5,Used
2018,2,7,Horta-Guinardó,42,la Clota,240.0,2696.6,Used
2018,2,7,Horta-Guinardó,43,Horta,224.8,2999.6,Used
2018,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,182.0,2370.4,Used
2018,2,8,Nou Barris,45,Porta,162.2,2533.1,Used
2018,2,8,Nou Barris,46,el Turó de la Peira,118.9,2158.6,Used
2018,2,8,Nou Barris,47,Can Peguera,,,Used
2018,2,8,Nou Barris,48,la Guineueta,182.6,2368.2,Used
2018,2,8,Nou Barris,49,Canyelles,137.0,1878.6,Used
2018,2,8,Nou Barris,50,les Roquetes,180.3,2301.6,Used
2018,2,8,Nou Barris,51,Verdun,143.2,2427.6,Used
2018,2,8,Nou Barris,52,la Prosperitat,126.3,2269.4,Used
2018,2,8,Nou Barris,53,la Trinitat Nova,70.0,1339.2,Used
2018,2,8,Nou Barris,54,Torre Baró,125.0,892.9,Used
2018,2,8,Nou Barris,55,Ciutat Meridiana,84.7,1400.5,Used
2018,2,8,Nou Barris,56,Vallbona,250.0,2631.6,Used
2018,2,9,Sant Andreu,57,la Trinitat Vella,139.5,2100.2,Used
2018,2,9,Sant Andreu,58,Baró de Viver,295.0,3390.8,Used
2018,2,9,Sant Andreu,59,el Bon Pastor,131.7,2032.2,Used
2018,2,9,Sant Andreu,60,Sant Andreu,217.3,2955.3,Used
2018,2,9,Sant Andreu,61,la Sagrera,256.6,3376.3,Used
2018,2,9,Sant Andreu,62,el Congrés i els Indians,143.0,1868.8,Used
2018,2,9,Sant Andreu,63,Navas,413.4,4974.3,Used
2018,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,305.6,4065.4,Used
2018,2,10,Sant Martí,65,el Clot,385.7,4502.8,Used
2018,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,275.3,4018.3,Used
2018,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,460.0,4767.5,Used
2018,2,10,Sant Martí,68,el Poblenou,325.2,4228.7,Used
2018,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,589.5,5845.8,Used
2018,2,10,Sant Martí,70,el Besòs i el Maresme,171.3,2670.4,Used
2018,2,10,Sant Martí,71,Provençals del Poblenou,301.8,4097.4,Used
2018,2,10,Sant Martí,72,Sant Martí de Provençals,289.1,3508.3,Used
2018,2,10,Sant Martí,73,la Verneda i la Pau,154.4,2273.6,Used
2018,3,1,Ciutat Vella,1,el Raval,219.1,3512.4,Total
2018,3,1,Ciutat Vella,2,el Barri Gòtic,394.0,5078.8,Total
2018,3,1,Ciutat Vella,3,la Barceloneta,248.1,5229.7,Total
2018,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",365.3,4420.1,Total
2018,3,2,Eixample,5,el Fort Pienc,465.1,5180.2,Total
2018,3,2,Eixample,6,la Sagrada Família,258.3,3965.9,Total
2018,3,2,Eixample,7,la Dreta de l'Eixample,532.8,4362.3,Total
2018,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,443.9,4824.3,Total
2018,3,2,Eixample,9,la Nova Esquerra de l'Eixample,356.7,4391.2,Total
2018,3,2,Eixample,10,Sant Antoni,275.6,4074.8,Total
2018,3,3,Sants-Montjuïc,11,el Poble Sec,242.7,4062.8,Total
2018,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,,Total
2018,3,3,Sants-Montjuïc,13,la Marina de Port,261.4,4106.6,Total
2018,3,3,Sants-Montjuïc,14,la Font de la Guatlla,269.5,3565.8,Total
2018,3,3,Sants-Montjuïc,15,Hostafrancs,302.4,3970.6,Total
2018,3,3,Sants-Montjuïc,16,la Bordeta,299.4,3968.8,Total
2018,3,3,Sants-Montjuïc,17,Sants - Badal,250.7,3877.6,Total
2018,3,3,Sants-Montjuïc,18,Sants,234.4,3173.8,Total
2018,3,4,Les Corts,19,les Corts,390.2,4447.1,Total
2018,3,4,Les Corts,20,la Maternitat i Sant Ramon,375.3,4539.0,Total
2018,3,4,Les Corts,21,Pedralbes,974.2,5948.4,Total
2018,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",431.8,2866.9,Total
2018,3,5,Sarrià-Sant Gervasi,23,Sarrià,701.0,6596.1,Total
2018,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,1007.9,6629.4,Total
2018,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,673.0,5940.2,Total
2018,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,533.7,4978.9,Total
2018,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,632.4,5464.8,Total
2018,3,6,Gràcia,28,Vallcarca i els Penitents,291.9,3927.6,Total
2018,3,6,Gràcia,29,el Coll,244.6,3432.1,Total
2018,3,6,Gràcia,30,la Salut,316.8,4213.7,Total
2018,3,6,Gràcia,31,la Vila de Gràcia,414.9,5032.6,Total
2018,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,375.8,4346.0,Total
2018,3,7,Horta-Guinardó,33,el Baix Guinardó,304.5,3861.0,Total
2018,3,7,Horta-Guinardó,34,Can Baró,201.2,3480.7,Total
2018,3,7,Horta-Guinardó,35,el Guinardó,243.5,3036.6,Total
2018,3,7,Horta-Guinardó,36,la Font d'en Fargues,389.9,3305.0,Total
2018,3,7,Horta-Guinardó,37,el Carmel,179.0,2691.6,Total
2018,3,7,Horta-Guinardó,38,la Teixonera,173.4,2344.1,Total
2018,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,232.2,3181.3,Total
2018,3,7,Horta-Guinardó,40,Montbau,174.3,2726.5,Total
2018,3,7,Horta-Guinardó,41,la Vall d'Hebron,450.0,3688.5,Total
2018,3,7,Horta-Guinardó,42,la Clota,,,Total
2018,3,7,Horta-Guinardó,43,Horta,212.6,3031.0,Total
2018,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,220.3,2858.0,Total
2018,3,8,Nou Barris,45,Porta,170.4,2955.6,Total
2018,3,8,Nou Barris,46,el Turó de la Peira,152.5,2473.9,Total
2018,3,8,Nou Barris,47,Can Peguera,,,Total
2018,3,8,Nou Barris,48,la Guineueta,196.0,2640.3,Total
2018,3,8,Nou Barris,49,Canyelles,169.0,2864.4,Total
2018,3,8,Nou Barris,50,les Roquetes,157.9,2329.8,Total
2018,3,8,Nou Barris,51,Verdun,144.3,2421.2,Total
2018,3,8,Nou Barris,52,la Prosperitat,125.9,2191.2,Total
2018,3,8,Nou Barris,53,la Trinitat Nova,97.4,1751.9,Total
2018,3,8,Nou Barris,54,Torre Baró,,,Total
2018,3,8,Nou Barris,55,Ciutat Meridiana,95.3,1686.5,Total
2018,3,8,Nou Barris,56,Vallbona,136.5,1516.7,Total
2018,3,9,Sant Andreu,57,la Trinitat Vella,242.8,3192.9,Total
2018,3,9,Sant Andreu,58,Baró de Viver,276.7,3131.2,Total
2018,3,9,Sant Andreu,59,el Bon Pastor,156.6,2277.8,Total
2018,3,9,Sant Andreu,60,Sant Andreu,200.0,2830.4,Total
2018,3,9,Sant Andreu,61,la Sagrera,273.7,3400.1,Total
2018,3,9,Sant Andreu,62,el Congrés i els Indians,211.7,3045.8,Total
2018,3,9,Sant Andreu,63,Navas,315.2,4027.9,Total
2018,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,356.5,4403.6,Total
2018,3,10,Sant Martí,65,el Clot,423.0,4723.8,Total
2018,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,301.0,3808.6,Total
2018,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,,,Total
2018,3,10,Sant Martí,68,el Poblenou,435.8,4700.9,Total
2018,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,401.3,5402.5,Total
2018,3,10,Sant Martí,70,el Besòs i el Maresme,246.1,3153.1,Total
2018,3,10,Sant Martí,71,Provençals del Poblenou,281.0,4100.5,Total
2018,3,10,Sant Martí,72,Sant Martí de Provençals,337.7,4159.2,Total
2018,3,10,Sant Martí,73,la Verneda i la Pau,164.3,2313.5,Total
2018,3,1,Ciutat Vella,1,el Raval,,,New
2018,3,1,Ciutat Vella,2,el Barri Gòtic,771.0,7934.0,New
2018,3,1,Ciutat Vella,3,la Barceloneta,138.3,4292.6,New
2018,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",,,New
2018,3,2,Eixample,5,el Fort Pienc,,,New
2018,3,2,Eixample,6,la Sagrada Família,,,New
2018,3,2,Eixample,7,la Dreta de l'Eixample,231.8,3042.8,New
2018,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,434.8,4405.3,New
2018,3,2,Eixample,9,la Nova Esquerra de l'Eixample,,,New
2018,3,2,Eixample,10,Sant Antoni,,,New
2018,3,3,Sants-Montjuïc,11,el Poble Sec,,,New
2018,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,,New
2018,3,3,Sants-Montjuïc,13,la Marina de Port,,,New
2018,3,3,Sants-Montjuïc,14,la Font de la Guatlla,,,New
2018,3,3,Sants-Montjuïc,15,Hostafrancs,,,New
2018,3,3,Sants-Montjuïc,16,la Bordeta,304.6,3968.8,New
2018,3,3,Sants-Montjuïc,17,Sants - Badal,,,New
2018,3,3,Sants-Montjuïc,18,Sants,,,New
2018,3,4,Les Corts,19,les Corts,572.9,5760.5,New
2018,3,4,Les Corts,20,la Maternitat i Sant Ramon,,,New
2018,3,4,Les Corts,21,Pedralbes,,,New
2018,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",,,New
2018,3,5,Sarrià-Sant Gervasi,23,Sarrià,,,New
2018,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,,,New
2018,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,601.6,6577.4,New
2018,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,603.1,4298.5,New
2018,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,680.8,6017.0,New
2018,3,6,Gràcia,28,Vallcarca i els Penitents,146.4,2866.5,New
2018,3,6,Gràcia,29,el Coll,,,New
2018,3,6,Gràcia,30,la Salut,,,New
2018,3,6,Gràcia,31,la Vila de Gràcia,455.6,4811.7,New
2018,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,,,New
2018,3,7,Horta-Guinardó,33,el Baix Guinardó,,,New
2018,3,7,Horta-Guinardó,34,Can Baró,,,New
2018,3,7,Horta-Guinardó,35,el Guinardó,,,New
2018,3,7,Horta-Guinardó,36,la Font d'en Fargues,,,New
2018,3,7,Horta-Guinardó,37,el Carmel,218.5,3141.6,New
2018,3,7,Horta-Guinardó,38,la Teixonera,144.0,2210.6,New
2018,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,,,New
2018,3,7,Horta-Guinardó,40,Montbau,,,New
2018,3,7,Horta-Guinardó,41,la Vall d'Hebron,,,New
2018,3,7,Horta-Guinardó,42,la Clota,,,New
2018,3,7,Horta-Guinardó,43,Horta,191.8,2326.3,New
2018,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,,,New
2018,3,8,Nou Barris,45,Porta,,,New
2018,3,8,Nou Barris,46,el Turó de la Peira,,,New
2018,3,8,Nou Barris,47,Can Peguera,,,New
2018,3,8,Nou Barris,48,la Guineueta,,,New
2018,3,8,Nou Barris,49,Canyelles,,,New
2018,3,8,Nou Barris,50,les Roquetes,,,New
2018,3,8,Nou Barris,51,Verdun,,,New
2018,3,8,Nou Barris,52,la Prosperitat,,,New
2018,3,8,Nou Barris,53,la Trinitat Nova,,,New
2018,3,8,Nou Barris,54,Torre Baró,,,New
2018,3,8,Nou Barris,55,Ciutat Meridiana,,,New
2018,3,8,Nou Barris,56,Vallbona,,,New
2018,3,9,Sant Andreu,57,la Trinitat Vella,,,New
2018,3,9,Sant Andreu,58,Baró de Viver,,,New
2018,3,9,Sant Andreu,59,el Bon Pastor,,,New
2018,3,9,Sant Andreu,60,Sant Andreu,,,New
2018,3,9,Sant Andreu,61,la Sagrera,,,New
2018,3,9,Sant Andreu,62,el Congrés i els Indians,,,New
2018,3,9,Sant Andreu,63,Navas,,,New
2018,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,,,New
2018,3,10,Sant Martí,65,el Clot,510.4,4855.6,New
2018,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,,,New
2018,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,,,New
2018,3,10,Sant Martí,68,el Poblenou,318.8,4472.1,New
2018,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,,,New
2018,3,10,Sant Martí,70,el Besòs i el Maresme,326.8,3965.7,New
2018,3,10,Sant Martí,71,Provençals del Poblenou,,,New
2018,3,10,Sant Martí,72,Sant Martí de Provençals,,,New
2018,3,10,Sant Martí,73,la Verneda i la Pau,,,New
2018,3,1,Ciutat Vella,1,el Raval,212.3,3439.1,Used
2018,3,1,Ciutat Vella,2,el Barri Gòtic,331.2,4602.9,Used
2018,3,1,Ciutat Vella,3,la Barceloneta,257.7,5312.4,Used
2018,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",362.3,4394.6,Used
2018,3,2,Eixample,5,el Fort Pienc,462.5,5148.2,Used
2018,3,2,Eixample,6,la Sagrada Família,258.3,3965.9,Used
2018,3,2,Eixample,7,la Dreta de l'Eixample,558.2,4473.8,Used
2018,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,445.6,4900.5,Used
2018,3,2,Eixample,9,la Nova Esquerra de l'Eixample,364.0,4475.4,Used
2018,3,2,Eixample,10,Sant Antoni,279.3,4180.7,Used
2018,3,3,Sants-Montjuïc,11,el Poble Sec,242.7,4062.8,Used
2018,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,,Used
2018,3,3,Sants-Montjuïc,13,la Marina de Port,261.4,4106.6,Used
2018,3,3,Sants-Montjuïc,14,la Font de la Guatlla,269.5,3565.8,Used
2018,3,3,Sants-Montjuïc,15,Hostafrancs,311.8,4094.4,Used
2018,3,3,Sants-Montjuïc,16,la Bordeta,228.8,3967.9,Used
2018,3,3,Sants-Montjuïc,17,Sants - Badal,239.5,3687.7,Used
2018,3,3,Sants-Montjuïc,18,Sants,221.6,3026.3,Used
2018,3,4,Les Corts,19,les Corts,371.9,4315.8,Used
2018,3,4,Les Corts,20,la Maternitat i Sant Ramon,375.3,4539.0,Used
2018,3,4,Les Corts,21,Pedralbes,974.2,5948.4,Used
2018,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",431.8,2866.9,Used
2018,3,5,Sarrià-Sant Gervasi,23,Sarrià,701.0,6596.1,Used
2018,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,1007.9,6629.4,Used
2018,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,684.6,5836.9,Used
2018,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,525.1,5063.9,Used
2018,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,626.1,5392.8,Used
2018,3,6,Gràcia,28,Vallcarca i els Penitents,318.4,4120.5,Used
2018,3,6,Gràcia,29,el Coll,244.6,3432.1,Used
2018,3,6,Gràcia,30,la Salut,316.8,4213.7,Used
2018,3,6,Gràcia,31,la Vila de Gràcia,409.0,5064.5,Used
2018,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,375.8,4346.0,Used
2018,3,7,Horta-Guinardó,33,el Baix Guinardó,304.5,3861.0,Used
2018,3,7,Horta-Guinardó,34,Can Baró,201.2,3480.7,Used
2018,3,7,Horta-Guinardó,35,el Guinardó,241.7,3023.0,Used
2018,3,7,Horta-Guinardó,36,la Font d'en Fargues,389.9,3305.0,Used
2018,3,7,Horta-Guinardó,37,el Carmel,158.7,2461.1,Used
2018,3,7,Horta-Guinardó,38,la Teixonera,179.3,2370.8,Used
2018,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,240.3,3388.4,Used
2018,3,7,Horta-Guinardó,40,Montbau,173.5,2693.8,Used
2018,3,7,Horta-Guinardó,41,la Vall d'Hebron,450.0,3688.5,Used
2018,3,7,Horta-Guinardó,42,la Clota,,,Used
2018,3,7,Horta-Guinardó,43,Horta,,3239.8,Used
2018,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,,2858.0,Used
2018,3,8,Nou Barris,45,Porta,170.4,2955.6,Used
2018,3,8,Nou Barris,46,el Turó de la Peira,152.5,2473.9,Used
2018,3,8,Nou Barris,47,Can Peguera,,,Used
2018,3,8,Nou Barris,48,la Guineueta,196.0,2640.3,Used
2018,3,8,Nou Barris,49,Canyelles,169.0,2864.4,Used
2018,3,8,Nou Barris,50,les Roquetes,157.9,2329.8,Used
2018,3,8,Nou Barris,51,Verdun,144.3,2421.2,Used
2018,3,8,Nou Barris,52,la Prosperitat,125.9,2191.2,Used
2018,3,8,Nou Barris,53,la Trinitat Nova,97.4,1751.9,Used
2018,3,8,Nou Barris,54,Torre Baró,,,Used
2018,3,8,Nou Barris,55,Ciutat Meridiana,95.3,1686.5,Used
2018,3,8,Nou Barris,56,Vallbona,136.5,1516.7,Used
2018,3,9,Sant Andreu,57,la Trinitat Vella,242.8,3192.9,Used
2018,3,9,Sant Andreu,58,Baró de Viver,276.7,3131.2,Used
2018,3,9,Sant Andreu,59,el Bon Pastor,154.7,2283.2,Used
2018,3,9,Sant Andreu,60,Sant Andreu,200.0,2830.4,Used
2018,3,9,Sant Andreu,61,la Sagrera,273.7,3400.1,Used
2018,3,9,Sant Andreu,62,el Congrés i els Indians,211.7,3045.8,Used
2018,3,9,Sant Andreu,63,Navas,317.5,4052.6,Used
2018,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,355.9,4411.3,Used
2018,3,10,Sant Martí,65,el Clot,412.7,4708.1,Used
2018,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,301.0,3808.6,Used
2018,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,,,Used
2018,3,10,Sant Martí,68,el Poblenou,465.0,4758.1,Used
2018,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,401.3,5402.5,Used
2018,3,10,Sant Martí,70,el Besòs i el Maresme,240.7,3098.1,Used
2018,3,10,Sant Martí,71,Provençals del Poblenou,297.3,4344.0,Used
2018,3,10,Sant Martí,72,Sant Martí de Provençals,346.0,4211.1,Used
2018,3,10,Sant Martí,73,la Verneda i la Pau,164.3,2313.8,Used
2018,4,1,Ciutat Vella,1,el Raval,306.2,4530.8,Total
2018,4,1,Ciutat Vella,2,el Barri Gòtic,462.3,4851.3,Total
2018,4,1,Ciutat Vella,3,la Barceloneta,226.1,5269.1,Total
2018,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",367.5,6110.4,Total
2018,4,2,Eixample,5,el Fort Pienc,348.0,4538.5,Total
2018,4,2,Eixample,6,la Sagrada Família,434.3,5213.9,Total
2018,4,2,Eixample,7,la Dreta de l'Eixample,466.1,4598.3,Total
2018,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,401.7,4847.0,Total
2018,4,2,Eixample,9,la Nova Esquerra de l'Eixample,263.9,3626.1,Total
2018,4,2,Eixample,10,Sant Antoni,278.8,4171.8,Total
2018,4,3,Sants-Montjuïc,11,el Poble Sec,262.2,4618.8,Total
2018,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,,Total
2018,4,3,Sants-Montjuïc,13,la Marina de Port,234.4,3503.7,Total
2018,4,3,Sants-Montjuïc,14,la Font de la Guatlla,481.1,6116.3,Total
2018,4,3,Sants-Montjuïc,15,Hostafrancs,275.2,3911.3,Total
2018,4,3,Sants-Montjuïc,16,la Bordeta,236.1,3086.2,Total
2018,4,3,Sants-Montjuïc,17,Sants - Badal,319.5,4707.1,Total
2018,4,3,Sants-Montjuïc,18,Sants,254.0,3315.7,Total
2018,4,4,Les Corts,19,les Corts,381.7,4607.5,Total
2018,4,4,Les Corts,20,la Maternitat i Sant Ramon,342.0,4676.3,Total
2018,4,4,Les Corts,21,Pedralbes,1025.8,6200.3,Total
2018,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",360.2,3395.9,Total
2018,4,5,Sarrià-Sant Gervasi,23,Sarrià,687.3,5714.1,Total
2018,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,737.5,6367.4,Total
2018,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,722.1,5712.2,Total
2018,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,949.9,6543.8,Total
2018,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,492.6,4848.2,Total
2018,4,6,Gràcia,28,Vallcarca i els Penitents,360.4,4314.6,Total
2018,4,6,Gràcia,29,el Coll,274.7,3662.8,Total
2018,4,6,Gràcia,30,la Salut,314.9,4015.4,Total
2018,4,6,Gràcia,31,la Vila de Gràcia,351.8,4645.6,Total
2018,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,361.5,4308.5,Total
2018,4,7,Horta-Guinardó,33,el Baix Guinardó,283.6,3917.4,Total
2018,4,7,Horta-Guinardó,34,Can Baró,214.1,3108.1,Total
2018,4,7,Horta-Guinardó,35,el Guinardó,231.3,3132.7,Total
2018,4,7,Horta-Guinardó,36,la Font d'en Fargues,309.2,3460.1,Total
2018,4,7,Horta-Guinardó,37,el Carmel,150.2,2262.6,Total
2018,4,7,Horta-Guinardó,38,la Teixonera,186.4,2738.2,Total
2018,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,126.7,1854.7,Total
2018,4,7,Horta-Guinardó,40,Montbau,154.6,2527.5,Total
2018,4,7,Horta-Guinardó,41,la Vall d'Hebron,239.7,4140.0,Total
2018,4,7,Horta-Guinardó,42,la Clota,,,Total
2018,4,7,Horta-Guinardó,43,Horta,276.2,3322.8,Total
2018,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,175.8,2731.3,Total
2018,4,8,Nou Barris,45,Porta,181.7,3107.8,Total
2018,4,8,Nou Barris,46,el Turó de la Peira,147.5,2046.1,Total
2018,4,8,Nou Barris,47,Can Peguera,,,Total
2018,4,8,Nou Barris,48,la Guineueta,223.7,2561.8,Total
2018,4,8,Nou Barris,49,Canyelles,135.5,2113.0,Total
2018,4,8,Nou Barris,50,les Roquetes,247.3,3757.8,Total
2018,4,8,Nou Barris,51,Verdun,147.0,2617.5,Total
2018,4,8,Nou Barris,52,la Prosperitat,132.4,2658.3,Total
2018,4,8,Nou Barris,53,la Trinitat Nova,82.3,1549.8,Total
2018,4,8,Nou Barris,54,Torre Baró,,,Total
2018,4,8,Nou Barris,55,Ciutat Meridiana,91.3,1580.5,Total
2018,4,8,Nou Barris,56,Vallbona,101.0,1578.1,Total
2018,4,9,Sant Andreu,57,la Trinitat Vella,214.4,2895.8,Total
2018,4,9,Sant Andreu,58,Baró de Viver,,,Total
2018,4,9,Sant Andreu,59,el Bon Pastor,151.1,2276.6,Total
2018,4,9,Sant Andreu,60,Sant Andreu,293.4,4406.2,Total
2018,4,9,Sant Andreu,61,la Sagrera,313.0,4260.3,Total
2018,4,9,Sant Andreu,62,el Congrés i els Indians,259.2,3580.6,Total
2018,4,9,Sant Andreu,63,Navas,491.8,4993.5,Total
2018,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,311.9,3652.4,Total
2018,4,10,Sant Martí,65,el Clot,389.4,4505.9,Total
