Year,Code_Dist,Name_Dist,Code_NBHD,Name_NBHD,Gender,Nationality,Age,Amount
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Foreigners,60-64 anys,29
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Foreigners,60-64 anys,52
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Foreigners,60-64 anys,119
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Foreigners,60-64 anys,49
2019,6,Gràcia,28,Vallcarca i els Penitents,Dona,Foreigners,60-64 anys,25
2019,6,Gràcia,29,el Coll,Dona,Foreigners,60-64 anys,19
2019,6,Gràcia,30,la Salut,Dona,Foreigners,60-64 anys,22
2019,6,Gràcia,31,la Vila de Gràcia,Dona,Foreigners,60-64 anys,108
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Foreigners,60-64 anys,60
2019,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Foreigners,60-64 anys,54
2019,7,Horta-Guinardó,34,Can Baró,Dona,Foreigners,60-64 anys,11
2019,7,Horta-Guinardó,35,el Guinardó,Dona,Foreigners,60-64 anys,78
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Foreigners,60-64 anys,13
2019,7,Horta-Guinardó,37,el Carmel,Dona,Foreigners,60-64 anys,81
2019,7,Horta-Guinardó,38,la Teixonera,Dona,Foreigners,60-64 anys,30
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Foreigners,60-64 anys,18
2019,7,Horta-Guinardó,40,Montbau,Dona,Foreigners,60-64 anys,7
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Foreigners,60-64 anys,8
2019,7,Horta-Guinardó,42,la Clota,Dona,Foreigners,60-64 anys,0
2019,7,Horta-Guinardó,43,Horta,Dona,Foreigners,60-64 anys,53
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Foreigners,60-64 anys,56
2019,8,Nou Barris,45,Porta,Dona,Foreigners,60-64 anys,75
2019,8,Nou Barris,46,el Turó de la Peira,Dona,Foreigners,60-64 anys,54
2019,8,Nou Barris,47,Can Peguera,Dona,Foreigners,60-64 anys,1
2019,8,Nou Barris,48,la Guineueta,Dona,Foreigners,60-64 anys,27
2019,8,Nou Barris,49,Canyelles,Dona,Foreigners,60-64 anys,9
2019,8,Nou Barris,50,les Roquetes,Dona,Foreigners,60-64 anys,53
2019,8,Nou Barris,51,Verdun,Dona,Foreigners,60-64 anys,34
2019,8,Nou Barris,52,la Prosperitat,Dona,Foreigners,60-64 anys,56
2019,8,Nou Barris,53,la Trinitat Nova,Dona,Foreigners,60-64 anys,26
2019,8,Nou Barris,54,Torre Baró,Dona,Foreigners,60-64 anys,3
2019,8,Nou Barris,55,Ciutat Meridiana,Dona,Foreigners,60-64 anys,42
2019,8,Nou Barris,56,Vallbona,Dona,Foreigners,60-64 anys,6
2019,9,Sant Andreu,57,la Trinitat Vella,Dona,Foreigners,60-64 anys,35
2019,9,Sant Andreu,58,Baró de Viver,Dona,Foreigners,60-64 anys,5
2019,9,Sant Andreu,59,el Bon Pastor,Dona,Foreigners,60-64 anys,25
2019,9,Sant Andreu,60,Sant Andreu,Dona,Foreigners,60-64 anys,63
2019,9,Sant Andreu,61,la Sagrera,Dona,Foreigners,60-64 anys,61
2019,9,Sant Andreu,62,el Congrés i els Indians,Dona,Foreigners,60-64 anys,23
2019,9,Sant Andreu,63,Navas,Dona,Foreigners,60-64 anys,45
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Foreigners,60-64 anys,89
2019,10,Sant Martí,65,el Clot,Dona,Foreigners,60-64 anys,70
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Foreigners,60-64 anys,40
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Foreigners,60-64 anys,17
2019,10,Sant Martí,68,el Poblenou,Dona,Foreigners,60-64 anys,72
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Foreigners,60-64 anys,40
2019,10,Sant Martí,70,el Besòs i el Maresme,Dona,Foreigners,60-64 anys,91
2019,10,Sant Martí,71,Provençals del Poblenou,Dona,Foreigners,60-64 anys,43
2019,10,Sant Martí,72,Sant Martí de Provençals,Dona,Foreigners,60-64 anys,50
2019,10,Sant Martí,73,la Verneda i la Pau,Dona,Foreigners,60-64 anys,60
2019,1,Ciutat Vella,1,el Raval,Dona,Foreigners,65-69 anys,139
2019,1,Ciutat Vella,2,el Barri Gòtic,Dona,Foreigners,65-69 anys,45
2019,1,Ciutat Vella,3,la Barceloneta,Dona,Foreigners,65-69 anys,28
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Foreigners,65-69 anys,55
2019,2,Eixample,5,el Fort Pienc,Dona,Foreigners,65-69 anys,64
2019,2,Eixample,6,la Sagrada Família,Dona,Foreigners,65-69 anys,92
2019,2,Eixample,7,la Dreta de l'Eixample,Dona,Foreigners,65-69 anys,92
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Foreigners,65-69 anys,71
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Foreigners,65-69 anys,124
2019,2,Eixample,10,Sant Antoni,Dona,Foreigners,65-69 anys,70
2019,3,Sants-Montjuïc,11,el Poble Sec,Dona,Foreigners,65-69 anys,88
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Foreigners,65-69 anys,2
2019,3,Sants-Montjuïc,13,la Marina de Port,Dona,Foreigners,65-69 anys,47
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Foreigners,65-69 anys,21
2019,3,Sants-Montjuïc,15,Hostafrancs,Dona,Foreigners,65-69 anys,27
2019,3,Sants-Montjuïc,16,la Bordeta,Dona,Foreigners,65-69 anys,23
2019,3,Sants-Montjuïc,17,Sants - Badal,Dona,Foreigners,65-69 anys,38
2019,3,Sants-Montjuïc,18,Sants,Dona,Foreigners,65-69 anys,67
2019,4,Les Corts,19,les Corts,Dona,Foreigners,65-69 anys,66
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Foreigners,65-69 anys,28
2019,4,Les Corts,21,Pedralbes,Dona,Foreigners,65-69 anys,25
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Foreigners,65-69 anys,10
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Foreigners,65-69 anys,40
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Foreigners,65-69 anys,13
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Foreigners,65-69 anys,32
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Foreigners,65-69 anys,77
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Foreigners,65-69 anys,48
2019,6,Gràcia,28,Vallcarca i els Penitents,Dona,Foreigners,65-69 anys,26
2019,6,Gràcia,29,el Coll,Dona,Foreigners,65-69 anys,13
2019,6,Gràcia,30,la Salut,Dona,Foreigners,65-69 anys,22
2019,6,Gràcia,31,la Vila de Gràcia,Dona,Foreigners,65-69 anys,77
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Foreigners,65-69 anys,51
2019,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Foreigners,65-69 anys,42
2019,7,Horta-Guinardó,34,Can Baró,Dona,Foreigners,65-69 anys,11
2019,7,Horta-Guinardó,35,el Guinardó,Dona,Foreigners,65-69 anys,53
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Foreigners,65-69 anys,10
2019,7,Horta-Guinardó,37,el Carmel,Dona,Foreigners,65-69 anys,42
2019,7,Horta-Guinardó,38,la Teixonera,Dona,Foreigners,65-69 anys,13
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Foreigners,65-69 anys,11
2019,7,Horta-Guinardó,40,Montbau,Dona,Foreigners,65-69 anys,5
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Foreigners,65-69 anys,12
2019,7,Horta-Guinardó,42,la Clota,Dona,Foreigners,65-69 anys,0
2019,7,Horta-Guinardó,43,Horta,Dona,Foreigners,65-69 anys,32
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Foreigners,65-69 anys,31
2019,8,Nou Barris,45,Porta,Dona,Foreigners,65-69 anys,38
2019,8,Nou Barris,46,el Turó de la Peira,Dona,Foreigners,65-69 anys,27
2019,8,Nou Barris,47,Can Peguera,Dona,Foreigners,65-69 anys,2
2019,8,Nou Barris,48,la Guineueta,Dona,Foreigners,65-69 anys,20
2019,8,Nou Barris,49,Canyelles,Dona,Foreigners,65-69 anys,5
2019,8,Nou Barris,50,les Roquetes,Dona,Foreigners,65-69 anys,36
2019,8,Nou Barris,51,Verdun,Dona,Foreigners,65-69 anys,25
2019,8,Nou Barris,52,la Prosperitat,Dona,Foreigners,65-69 anys,37
2019,8,Nou Barris,53,la Trinitat Nova,Dona,Foreigners,65-69 anys,14
2019,8,Nou Barris,54,Torre Baró,Dona,Foreigners,65-69 anys,4
2019,8,Nou Barris,55,Ciutat Meridiana,Dona,Foreigners,65-69 anys,14
2019,8,Nou Barris,56,Vallbona,Dona,Foreigners,65-69 anys,2
2019,9,Sant Andreu,57,la Trinitat Vella,Dona,Foreigners,65-69 anys,22
2019,9,Sant Andreu,58,Baró de Viver,Dona,Foreigners,65-69 anys,4
2019,9,Sant Andreu,59,el Bon Pastor,Dona,Foreigners,65-69 anys,18
2019,9,Sant Andreu,60,Sant Andreu,Dona,Foreigners,65-69 anys,43
2019,9,Sant Andreu,61,la Sagrera,Dona,Foreigners,65-69 anys,45
2019,9,Sant Andreu,62,el Congrés i els Indians,Dona,Foreigners,65-69 anys,20
2019,9,Sant Andreu,63,Navas,Dona,Foreigners,65-69 anys,36
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Foreigners,65-69 anys,84
2019,10,Sant Martí,65,el Clot,Dona,Foreigners,65-69 anys,46
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Foreigners,65-69 anys,26
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Foreigners,65-69 anys,18
2019,10,Sant Martí,68,el Poblenou,Dona,Foreigners,65-69 anys,58
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Foreigners,65-69 anys,36
2019,10,Sant Martí,70,el Besòs i el Maresme,Dona,Foreigners,65-69 anys,48
2019,10,Sant Martí,71,Provençals del Poblenou,Dona,Foreigners,65-69 anys,29
2019,10,Sant Martí,72,Sant Martí de Provençals,Dona,Foreigners,65-69 anys,33
2019,10,Sant Martí,73,la Verneda i la Pau,Dona,Foreigners,65-69 anys,45
2019,1,Ciutat Vella,1,el Raval,Dona,Foreigners,70-74 anys,98
2019,1,Ciutat Vella,2,el Barri Gòtic,Dona,Foreigners,70-74 anys,33
2019,1,Ciutat Vella,3,la Barceloneta,Dona,Foreigners,70-74 anys,15
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Foreigners,70-74 anys,40
2019,2,Eixample,5,el Fort Pienc,Dona,Foreigners,70-74 anys,49
2019,2,Eixample,6,la Sagrada Família,Dona,Foreigners,70-74 anys,62
2019,2,Eixample,7,la Dreta de l'Eixample,Dona,Foreigners,70-74 anys,57
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Foreigners,70-74 anys,72
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Foreigners,70-74 anys,64
2019,2,Eixample,10,Sant Antoni,Dona,Foreigners,70-74 anys,50
2019,3,Sants-Montjuïc,11,el Poble Sec,Dona,Foreigners,70-74 anys,65
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Foreigners,70-74 anys,0
2019,3,Sants-Montjuïc,13,la Marina de Port,Dona,Foreigners,70-74 anys,21
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Foreigners,70-74 anys,10
2019,3,Sants-Montjuïc,15,Hostafrancs,Dona,Foreigners,70-74 anys,20
2019,3,Sants-Montjuïc,16,la Bordeta,Dona,Foreigners,70-74 anys,17
2019,3,Sants-Montjuïc,17,Sants - Badal,Dona,Foreigners,70-74 anys,23
2019,3,Sants-Montjuïc,18,Sants,Dona,Foreigners,70-74 anys,41
2019,4,Les Corts,19,les Corts,Dona,Foreigners,70-74 anys,45
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Foreigners,70-74 anys,26
2019,4,Les Corts,21,Pedralbes,Dona,Foreigners,70-74 anys,23
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Foreigners,70-74 anys,10
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Foreigners,70-74 anys,24
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Foreigners,70-74 anys,12
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Foreigners,70-74 anys,30
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Foreigners,70-74 anys,60
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Foreigners,70-74 anys,33
2019,6,Gràcia,28,Vallcarca i els Penitents,Dona,Foreigners,70-74 anys,13
2019,6,Gràcia,29,el Coll,Dona,Foreigners,70-74 anys,9
2019,6,Gràcia,30,la Salut,Dona,Foreigners,70-74 anys,16
2019,6,Gràcia,31,la Vila de Gràcia,Dona,Foreigners,70-74 anys,51
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Foreigners,70-74 anys,28
2019,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Foreigners,70-74 anys,19
2019,7,Horta-Guinardó,34,Can Baró,Dona,Foreigners,70-74 anys,8
2019,7,Horta-Guinardó,35,el Guinardó,Dona,Foreigners,70-74 anys,33
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Foreigners,70-74 anys,3
2019,7,Horta-Guinardó,37,el Carmel,Dona,Foreigners,70-74 anys,23
2019,7,Horta-Guinardó,38,la Teixonera,Dona,Foreigners,70-74 anys,11
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Foreigners,70-74 anys,12
2019,7,Horta-Guinardó,40,Montbau,Dona,Foreigners,70-74 anys,5
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Foreigners,70-74 anys,2
2019,7,Horta-Guinardó,42,la Clota,Dona,Foreigners,70-74 anys,1
2019,7,Horta-Guinardó,43,Horta,Dona,Foreigners,70-74 anys,24
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Foreigners,70-74 anys,31
2019,8,Nou Barris,45,Porta,Dona,Foreigners,70-74 anys,21
2019,8,Nou Barris,46,el Turó de la Peira,Dona,Foreigners,70-74 anys,21
2019,8,Nou Barris,47,Can Peguera,Dona,Foreigners,70-74 anys,3
2019,8,Nou Barris,48,la Guineueta,Dona,Foreigners,70-74 anys,13
2019,8,Nou Barris,49,Canyelles,Dona,Foreigners,70-74 anys,5
2019,8,Nou Barris,50,les Roquetes,Dona,Foreigners,70-74 anys,15
2019,8,Nou Barris,51,Verdun,Dona,Foreigners,70-74 anys,11
2019,8,Nou Barris,52,la Prosperitat,Dona,Foreigners,70-74 anys,18
2019,8,Nou Barris,53,la Trinitat Nova,Dona,Foreigners,70-74 anys,9
2019,8,Nou Barris,54,Torre Baró,Dona,Foreigners,70-74 anys,3
2019,8,Nou Barris,55,Ciutat Meridiana,Dona,Foreigners,70-74 anys,18
2019,8,Nou Barris,56,Vallbona,Dona,Foreigners,70-74 anys,3
2019,9,Sant Andreu,57,la Trinitat Vella,Dona,Foreigners,70-74 anys,12
2019,9,Sant Andreu,58,Baró de Viver,Dona,Foreigners,70-74 anys,2
2019,9,Sant Andreu,59,el Bon Pastor,Dona,Foreigners,70-74 anys,13
2019,9,Sant Andreu,60,Sant Andreu,Dona,Foreigners,70-74 anys,43
2019,9,Sant Andreu,61,la Sagrera,Dona,Foreigners,70-74 anys,26
2019,9,Sant Andreu,62,el Congrés i els Indians,Dona,Foreigners,70-74 anys,10
2019,9,Sant Andreu,63,Navas,Dona,Foreigners,70-74 anys,18
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Foreigners,70-74 anys,41
2019,10,Sant Martí,65,el Clot,Dona,Foreigners,70-74 anys,20
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Foreigners,70-74 anys,16
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Foreigners,70-74 anys,17
2019,10,Sant Martí,68,el Poblenou,Dona,Foreigners,70-74 anys,40
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Foreigners,70-74 anys,20
2019,10,Sant Martí,70,el Besòs i el Maresme,Dona,Foreigners,70-74 anys,34
2019,10,Sant Martí,71,Provençals del Poblenou,Dona,Foreigners,70-74 anys,26
2019,10,Sant Martí,72,Sant Martí de Provençals,Dona,Foreigners,70-74 anys,28
2019,10,Sant Martí,73,la Verneda i la Pau,Dona,Foreigners,70-74 anys,30
2019,1,Ciutat Vella,1,el Raval,Dona,Foreigners,75-79 anys,58
2019,1,Ciutat Vella,2,el Barri Gòtic,Dona,Foreigners,75-79 anys,14
2019,1,Ciutat Vella,3,la Barceloneta,Dona,Foreigners,75-79 anys,16
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Foreigners,75-79 anys,21
2019,2,Eixample,5,el Fort Pienc,Dona,Foreigners,75-79 anys,24
2019,2,Eixample,6,la Sagrada Família,Dona,Foreigners,75-79 anys,32
2019,2,Eixample,7,la Dreta de l'Eixample,Dona,Foreigners,75-79 anys,34
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Foreigners,75-79 anys,34
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Foreigners,75-79 anys,42
2019,2,Eixample,10,Sant Antoni,Dona,Foreigners,75-79 anys,29
2019,3,Sants-Montjuïc,11,el Poble Sec,Dona,Foreigners,75-79 anys,31
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Foreigners,75-79 anys,0
2019,3,Sants-Montjuïc,13,la Marina de Port,Dona,Foreigners,75-79 anys,21
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Foreigners,75-79 anys,5
2019,3,Sants-Montjuïc,15,Hostafrancs,Dona,Foreigners,75-79 anys,10
2019,3,Sants-Montjuïc,16,la Bordeta,Dona,Foreigners,75-79 anys,9
2019,3,Sants-Montjuïc,17,Sants - Badal,Dona,Foreigners,75-79 anys,11
2019,3,Sants-Montjuïc,18,Sants,Dona,Foreigners,75-79 anys,17
2019,4,Les Corts,19,les Corts,Dona,Foreigners,75-79 anys,20
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Foreigners,75-79 anys,13
2019,4,Les Corts,21,Pedralbes,Dona,Foreigners,75-79 anys,13
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Foreigners,75-79 anys,2
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Foreigners,75-79 anys,15
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Foreigners,75-79 anys,14
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Foreigners,75-79 anys,16
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Foreigners,75-79 anys,32
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Foreigners,75-79 anys,22
2019,6,Gràcia,28,Vallcarca i els Penitents,Dona,Foreigners,75-79 anys,11
2019,6,Gràcia,29,el Coll,Dona,Foreigners,75-79 anys,7
2019,6,Gràcia,30,la Salut,Dona,Foreigners,75-79 anys,6
2019,6,Gràcia,31,la Vila de Gràcia,Dona,Foreigners,75-79 anys,24
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Foreigners,75-79 anys,19
2019,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Foreigners,75-79 anys,16
2019,7,Horta-Guinardó,34,Can Baró,Dona,Foreigners,75-79 anys,4
2019,7,Horta-Guinardó,35,el Guinardó,Dona,Foreigners,75-79 anys,10
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Foreigners,75-79 anys,2
2019,7,Horta-Guinardó,37,el Carmel,Dona,Foreigners,75-79 anys,13
2019,7,Horta-Guinardó,38,la Teixonera,Dona,Foreigners,75-79 anys,5
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Foreigners,75-79 anys,5
2019,7,Horta-Guinardó,40,Montbau,Dona,Foreigners,75-79 anys,3
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Foreigners,75-79 anys,3
2019,7,Horta-Guinardó,42,la Clota,Dona,Foreigners,75-79 anys,0
2019,7,Horta-Guinardó,43,Horta,Dona,Foreigners,75-79 anys,5
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Foreigners,75-79 anys,9
2019,8,Nou Barris,45,Porta,Dona,Foreigners,75-79 anys,17
2019,8,Nou Barris,46,el Turó de la Peira,Dona,Foreigners,75-79 anys,7
2019,8,Nou Barris,47,Can Peguera,Dona,Foreigners,75-79 anys,1
2019,8,Nou Barris,48,la Guineueta,Dona,Foreigners,75-79 anys,6
2019,8,Nou Barris,49,Canyelles,Dona,Foreigners,75-79 anys,0
2019,8,Nou Barris,50,les Roquetes,Dona,Foreigners,75-79 anys,5
2019,8,Nou Barris,51,Verdun,Dona,Foreigners,75-79 anys,6
2019,8,Nou Barris,52,la Prosperitat,Dona,Foreigners,75-79 anys,12
2019,8,Nou Barris,53,la Trinitat Nova,Dona,Foreigners,75-79 anys,6
2019,8,Nou Barris,54,Torre Baró,Dona,Foreigners,75-79 anys,4
2019,8,Nou Barris,55,Ciutat Meridiana,Dona,Foreigners,75-79 anys,9
2019,8,Nou Barris,56,Vallbona,Dona,Foreigners,75-79 anys,1
2019,9,Sant Andreu,57,la Trinitat Vella,Dona,Foreigners,75-79 anys,11
2019,9,Sant Andreu,58,Baró de Viver,Dona,Foreigners,75-79 anys,2
2019,9,Sant Andreu,59,el Bon Pastor,Dona,Foreigners,75-79 anys,7
2019,9,Sant Andreu,60,Sant Andreu,Dona,Foreigners,75-79 anys,23
2019,9,Sant Andreu,61,la Sagrera,Dona,Foreigners,75-79 anys,14
2019,9,Sant Andreu,62,el Congrés i els Indians,Dona,Foreigners,75-79 anys,9
2019,9,Sant Andreu,63,Navas,Dona,Foreigners,75-79 anys,14
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Foreigners,75-79 anys,23
2019,10,Sant Martí,65,el Clot,Dona,Foreigners,75-79 anys,12
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Foreigners,75-79 anys,15
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Foreigners,75-79 anys,8
2019,10,Sant Martí,68,el Poblenou,Dona,Foreigners,75-79 anys,13
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Foreigners,75-79 anys,11
2019,10,Sant Martí,70,el Besòs i el Maresme,Dona,Foreigners,75-79 anys,17
2019,10,Sant Martí,71,Provençals del Poblenou,Dona,Foreigners,75-79 anys,9
2019,10,Sant Martí,72,Sant Martí de Provençals,Dona,Foreigners,75-79 anys,17
2019,10,Sant Martí,73,la Verneda i la Pau,Dona,Foreigners,75-79 anys,16
2019,1,Ciutat Vella,1,el Raval,Dona,Foreigners,80-84 anys,18
2019,1,Ciutat Vella,2,el Barri Gòtic,Dona,Foreigners,80-84 anys,3
2019,1,Ciutat Vella,3,la Barceloneta,Dona,Foreigners,80-84 anys,8
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Foreigners,80-84 anys,16
2019,2,Eixample,5,el Fort Pienc,Dona,Foreigners,80-84 anys,15
2019,2,Eixample,6,la Sagrada Família,Dona,Foreigners,80-84 anys,26
2019,2,Eixample,7,la Dreta de l'Eixample,Dona,Foreigners,80-84 anys,25
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Foreigners,80-84 anys,26
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Foreigners,80-84 anys,25
2019,2,Eixample,10,Sant Antoni,Dona,Foreigners,80-84 anys,13
2019,3,Sants-Montjuïc,11,el Poble Sec,Dona,Foreigners,80-84 anys,20
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Foreigners,80-84 anys,0
2019,3,Sants-Montjuïc,13,la Marina de Port,Dona,Foreigners,80-84 anys,11
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Foreigners,80-84 anys,6
2019,3,Sants-Montjuïc,15,Hostafrancs,Dona,Foreigners,80-84 anys,3
2019,3,Sants-Montjuïc,16,la Bordeta,Dona,Foreigners,80-84 anys,6
2019,3,Sants-Montjuïc,17,Sants - Badal,Dona,Foreigners,80-84 anys,7
2019,3,Sants-Montjuïc,18,Sants,Dona,Foreigners,80-84 anys,17
2019,4,Les Corts,19,les Corts,Dona,Foreigners,80-84 anys,21
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Foreigners,80-84 anys,5
2019,4,Les Corts,21,Pedralbes,Dona,Foreigners,80-84 anys,11
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Foreigners,80-84 anys,3
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Foreigners,80-84 anys,13
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Foreigners,80-84 anys,9
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Foreigners,80-84 anys,17
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Foreigners,80-84 anys,24
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Foreigners,80-84 anys,14
2019,6,Gràcia,28,Vallcarca i els Penitents,Dona,Foreigners,80-84 anys,6
2019,6,Gràcia,29,el Coll,Dona,Foreigners,80-84 anys,2
2019,6,Gràcia,30,la Salut,Dona,Foreigners,80-84 anys,5
2019,6,Gràcia,31,la Vila de Gràcia,Dona,Foreigners,80-84 anys,10
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Foreigners,80-84 anys,14
2019,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Foreigners,80-84 anys,8
2019,7,Horta-Guinardó,34,Can Baró,Dona,Foreigners,80-84 anys,2
2019,7,Horta-Guinardó,35,el Guinardó,Dona,Foreigners,80-84 anys,17
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Foreigners,80-84 anys,2
2019,7,Horta-Guinardó,37,el Carmel,Dona,Foreigners,80-84 anys,7
2019,7,Horta-Guinardó,38,la Teixonera,Dona,Foreigners,80-84 anys,1
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Foreigners,80-84 anys,2
2019,7,Horta-Guinardó,40,Montbau,Dona,Foreigners,80-84 anys,1
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Foreigners,80-84 anys,1
2019,7,Horta-Guinardó,42,la Clota,Dona,Foreigners,80-84 anys,0
2019,7,Horta-Guinardó,43,Horta,Dona,Foreigners,80-84 anys,2
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Foreigners,80-84 anys,11
